🕘️更新时间,#genre#
CCTV-4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd
CCTV-4,http://60.4.30.55:8077/rtp/239.253.92.251:6141
CCTV-4,http://219.156.83.23:4022/rtp/225.1.5.30:1333
CCTV-4,http://219.156.115.12:4022/rtp/225.1.5.30:1333
CCTV-4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=13
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=14
CCTV-5,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009
CCTV-5,http://61.191.144.238:5800/rtp/238.1.78.171:7240
CCTV-5,http://219.156.115.12:4022/rtp/225.1.4.159:1195
CCTV-5,http://219.156.83.23:4022/rtp/225.1.4.159:1195
CCTV-5,http://69.30.245.50/live/cctv5.m3u8
CCTV-5,http://1.58.66.249:4000/rtp/229.58.190.60:5000
CCTV-5,http://183.165.195.249:7000/rtp/238.1.78.171:7240
CCTV-5,http://116.2.162.109:4010/rtp/232.0.0.171:1234
CCTV-5+,http://219.156.83.23:4022/rtp/225.1.4.75:1104
CCTV-5+,http://219.156.115.12:4022/rtp/225.1.4.75:1104
CCTV-5+,http://1.58.66.249:4000/rtp/229.58.190.154:5000
CCTV-5+,http://121.29.215.108:2083/rtp/239.253.92.82:8013
CCTV-5+,http://60.4.30.55:8077/rtp/239.253.92.82:8013
CCTV-5+,https://cc06.tv12.xyz/6.m3u8
CCTV-5+,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226349/1.m3u8
CCTV-5+,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227348/index.m3u8
CCTV-5+,http://nas.suntao.online:35455/itv/6000000001000015875.m3u8?cdn=wasusyt
CCTV-6,https://iptv.catvod.com/catvod?id=CCTV6&line=7
CCTV-6,https://iptv.catvod.com/catvod?id=CCTV6&line=12
CCTV-6,https://iptv.catvod.com/catvod?id=CCTV6&line=11
CCTV-6,https://iptv.catvod.com/catvod?id=CCTV6&line=14
CCTV-6,https://iptv.catvod.com/catvod?id=CCTV6&line=9
CCTV-6,https://iptv.catvod.com/catvod?id=CCTV6&line=8
CCTV-6,https://iptv.catvod.com/catvod?id=CCTV6&line=13
CCTV-6,https://iptv.catvod.com/catvod?id=CCTV6&line=10
CCTV-6,http://69.30.245.50/live/cctv6.m3u8
CCTV-6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009
CCTV-7,https://iptv.catvod.com/catvod?id=CCTV7&line=8
CCTV-7,https://iptv.catvod.com/catvod?id=CCTV7&line=1
CCTV-7,https://iptv.catvod.com/catvod?id=CCTV7&line=4
CCTV-7,https://iptv.catvod.com/catvod?id=CCTV7&line=9
CCTV-7,https://iptv.catvod.com/catvod?id=CCTV7&line=3
CCTV-7,https://iptv.catvod.com/catvod?id=CCTV7&line=7
CCTV-7,https://iptv.catvod.com/catvod?id=CCTV7&line=6
CCTV-7,https://iptv.catvod.com/catvod?id=CCTV7&line=2
CCTV-7,http://69.30.245.50/live/cctv7.m3u8
CCTV-7,http://121.29.215.108:2083/rtp/239.253.92.194:6059
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8K%E8%B6%85%E9%AB%98%E6%B8%85&line=1
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8K%E8%B6%85%E9%AB%98%E6%B8%85&line=2
CCTV-8,https://iptv.catvod.com/catvod?id=CCTV8&line=11
CCTV-8,https://iptv.catvod.com/catvod?id=CCTV8&line=9
CCTV-8,https://iptv.catvod.com/catvod?id=CCTV8K%E8%B6%85%E9%AB%98%E6%B8%85&line=1
CCTV-8,https://iptv.catvod.com/catvod?id=CCTV8&line=13
CCTV-8,https://iptv.catvod.com/catvod?id=CCTV8&line=12
CCTV-8,https://iptv.catvod.com/catvod?id=CCTV8&line=8
CCTV-8,https://iptv.catvod.com/catvod?id=CCTV8&line=10
CCTV-8,https://iptv.catvod.com/catvod?id=CCTV8K%E8%B6%85%E9%AB%98%E6%B8%85&line=2
CCTV-9,https://iptv.catvod.com/catvod?id=CCTV9&line=9
CCTV-9,https://iptv.catvod.com/catvod?id=CCTV9&line=8
CCTV-9,https://iptv.catvod.com/catvod?id=CCTV9&line=11
CCTV-9,http://69.30.245.50/live/cctv9.m3u8
CCTV-9,http://219.156.83.23:4022/rtp/225.1.4.77:1106
CCTV-9,http://219.156.115.12:4022/rtp/225.1.4.77:1106
CCTV-9,http://114.254.87.121:8888/rtp/239.3.1.62:8112
CCTV-9,http://61.191.144.238:5800/rtp/238.1.78.240:7792
CCTV-9,http://183.164.37.17:4022/rtp/238.1.78.240:7792
CCTV-9,http://14.145.179.142:8888/rtp/239.77.0.135:5146
CCTV-10,https://iptv.catvod.com/catvod?id=CCTV10&line=2
CCTV-10,https://iptv.catvod.com/catvod?id=CCTV10&line=7
CCTV-10,https://iptv.catvod.com/catvod?id=CCTV10&line=6
CCTV-10,https://iptv.catvod.com/catvod?id=CCTV10&line=3
CCTV-10,https://iptv.catvod.com/catvod?id=CCTV10&line=4
CCTV-10,https://iptv.catvod.com/catvod?id=CCTV10&line=5
CCTV-10,http://69.30.245.50/live/cctv10.m3u8
CCTV-10,http://114.254.87.121:8888/rtp/239.3.1.63:8116
CCTV-10,http://219.156.83.23:4022/rtp/225.1.4.78:1107
CCTV-10,http://219.156.115.12:4022/rtp/225.1.4.78:1107
CCTV-11,https://iptv.catvod.com/catvod?id=CCTV11&line=4
CCTV-11,https://iptv.catvod.com/catvod?id=CCTV11&line=6
CCTV-11,https://iptv.catvod.com/catvod?id=CCTV11&line=3
CCTV-11,https://iptv.catvod.com/catvod?id=CCTV11&line=7
CCTV-11,https://iptv.catvod.com/catvod?id=CCTV11&line=5
CCTV-11,http://114.254.87.121:8888/rtp/239.3.1.152:8120
CCTV-11,http://219.156.115.12:4022/rtp/225.1.4.215:1268
CCTV-11,http://219.156.83.23:4022/rtp/225.1.4.215:1268
CCTV-11,http://183.164.37.17:4022/rtp/238.1.78.206:7502
CCTV-11,http://116.2.162.109:4010/rtp/232.0.0.178:1234
CCTV-12,http://121.29.215.108:2083/rtp/239.253.92.197:6062
CCTV-12,http://219.156.115.12:4022/rtp/225.1.4.79:1108
CCTV-12,http://219.156.83.23:4022/rtp/225.1.4.79:1108
CCTV-12,http://183.164.37.17:4022/rtp/238.1.78.242:7808
CCTV-12,http://114.254.87.121:8888/rtp/239.3.1.64:8124
CCTV-12,http://183.165.195.249:7000/rtp/238.1.78.242:7808
CCTV-12,http://1.58.66.249:4000/rtp/229.58.190.158:5000
CCTV-12,http://116.2.162.109:4010/rtp/232.0.0.139:1234
CCTV-12,http://111.196.131.68:20000/rtp/239.3.1.64:8124
CCTV-12,http://60.168.244.234:8888/rtp/238.1.78.242:7808
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=7
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=2
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=12
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=10
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=4
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=8
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=6
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=3
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=1
CCTV-13,https://iptv.catvod.com/catvod?id=CCTV13&line=5
CCTV-14,http://219.156.115.12:4022/rtp/225.1.4.80:1109
CCTV-14,http://121.29.215.108:2083/rtp/239.253.92.198:6063
CCTV-14,http://219.156.83.23:4022/rtp/225.1.4.80:1109
CCTV-14,http://1.58.66.249:4000/rtp/229.58.190.159:5000
CCTV-14,http://183.165.195.249:7000/rtp/238.1.78.243:7816
CCTV-14,http://116.2.162.109:4010/rtp/232.0.0.140:1234
CCTV-14,http://123.118.56.249:8686/rtp/239.3.1.65:8132
CCTV-14,http://111.196.131.68:20000/rtp/239.3.1.65:8132
CCTV-14,http://183.164.37.17:4022/rtp/238.1.78.243:7816
CCTV-14,https://cc06.tv12.xyz/15.m3u8
CCTV-15,http://114.254.87.121:8888/rtp/239.3.1.153:8136
CCTV-15,http://219.156.115.12:4022/rtp/225.1.4.216:1269
CCTV-15,http://123.118.56.249:8686/rtp/239.3.1.153:8136
CCTV-15,http://219.156.83.23:4022/rtp/225.1.4.216:1269
CCTV-15,http://14.145.179.142:8888/rtp/239.77.1.239:5146
CCTV-15,http://183.165.195.249:7000/rtp/238.1.78.222:7648
CCTV-15,http://116.2.162.109:4010/rtp/232.0.0.179:1234
CCTV-15,http://111.196.131.68:20000/rtp/239.3.1.153:8136
CCTV-15,http://121.29.215.108:2083/rtp/239.253.93.154:6322
CCTV-15,http://60.168.244.234:8888/rtp/238.1.78.222:7648
CCTV-16,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/4kcctv16_2pd
CCTV-16,https://iptv.catvod.com/catvod?id=CCTV16&line=1
CCTV-16,https://iptv.catvod.com/catvod?id=CCTV16&line=2
CCTV-16,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001258/index.m3u8?streamid=a78e16d1a56172e5525dedde279787a3&streamkey=070kmnWlSO6tVxvh6JyoORGIRdEtU2N6uMhBr52XFXMlpDP5cJR3WbAE4XDUyMtM85fygRhPAwq9wyn0AD7vg5QKiMGxk82vdtaBG0RYT7p2mBDXWyty&token=1775753992-d3736074ec706d13-0-d4be0b2d62639f66eea98eb8ecb876a6
CCTV-16,http://123.118.56.249:8686/rtp/239.3.1.184:8001
CCTV-16,http://114.254.87.121:8888/rtp/239.3.1.184:8001
CCTV-16,http://116.2.162.109:4010/rtp/232.0.0.182:1234
CCTV-16,http://111.196.131.68:20000/rtp/239.3.1.184:8001
CCTV-16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8
CCTV-16,https://hls-gateway.vpstv.net/streams/709089.m3u8
CCTV-17,https://iptv.catvod.com/catvod?id=CCTV17&line=3
CCTV-17,https://iptv.catvod.com/catvod?id=CCTV17&line=5
CCTV-17,https://iptv.catvod.com/catvod?id=CCTV17&line=6
CCTV-17,https://iptv.catvod.com/catvod?id=CCTV17&line=7
CCTV-17,https://iptv.catvod.com/catvod?id=CCTV17&line=4
CCTV-17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009
CCTV-17,http://219.156.83.23:4022/rtp/225.1.4.226:2506
CCTV-17,http://123.118.56.249:8686/rtp/239.3.1.151:8144
CCTV-17,http://183.164.37.17:4022/rtp/238.1.78.178:7296
CCTV-17,http://1.58.66.249:4000/rtp/229.58.190.211:5000

卫视频道,#genre#
广东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdwshd
广东卫视,http://114.254.87.121:8888/rtp/239.3.1.142:8048
广东卫视,http://123.118.56.249:8686/rtp/239.3.1.142:8048
广东卫视,http://121.29.215.108:2083/rtp/239.253.92.206:8108
广东卫视,http://219.156.115.12:4022/rtp/225.1.4.166:1207
广东卫视,http://219.156.83.23:4022/rtp/225.1.4.166:1207
广东卫视,http://111.196.131.68:20000/rtp/239.3.1.142:8048
广东卫视,http://183.164.37.17:4022/rtp/238.1.78.161:7160
广东卫视,http://14.145.179.142:8888/rtp/239.77.0.166:5146
广东卫视,http://1.58.66.249:4000/rtp/229.58.190.53:5000
浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
浙江卫视,http://121.29.215.108:2083/rtp/239.253.92.90:8020
浙江卫视,http://219.156.83.23:4022/rtp/225.1.4.84:1113
浙江卫视,http://123.118.56.249:8686/rtp/239.3.1.137:8036
浙江卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.85:10504
浙江卫视,http://219.156.115.12:4022/rtp/225.1.4.84:1113
浙江卫视,http://183.164.37.17:4022/rtp/238.1.78.164:7184
浙江卫视,http://111.196.131.68:20000/rtp/239.3.1.137:8036
浙江卫视,http://14.145.179.142:8888/rtp/239.77.1.33:5146
浙江卫视,http://61.191.144.238:5800/rtp/238.1.78.164:7184
湖南卫视,https://iptv.catvod.com/catvod?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&line=4
湖南卫视,https://iptv.catvod.com/catvod?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&line=2
湖南卫视,https://iptv.catvod.com/catvod?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&line=3
湖南卫视,https://iptv.catvod.com/catvod?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&line=1
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009
湖南卫视,http://114.254.87.121:8888/rtp/239.3.1.132:8012
湖南卫视,http://123.118.56.249:8686/rtp/239.3.1.132:8012
湖南卫视,http://111.196.131.68:20000/rtp/239.3.1.132:8012
湖南卫视,http://121.29.215.108:2083/rtp/239.253.92.84:8015
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
北京卫视,http://121.29.215.108:2083/rtp/239.253.92.87:8014
北京卫视,http://219.156.83.23:4022/rtp/225.1.4.81:1110
北京卫视,http://1.58.66.249:4000/rtp/229.58.190.172:5000
北京卫视,http://114.254.87.121:8888/rtp/239.3.1.241:8000
北京卫视,http://123.118.56.249:8686/rtp/239.3.1.241:8000
北京卫视,http://111.196.131.68:20000/rtp/239.3.1.241:8000
北京卫视,http://183.165.195.249:7000/rtp/238.1.78.162:7168
北京卫视,http://116.2.162.109:4010/rtp/232.0.0.117:1234
安徽卫视,http://60.4.30.55:8077/rtp/239.253.92.209:6566
安徽卫视,http://123.118.56.249:8686/rtp/239.3.1.211:8064
安徽卫视,http://219.156.83.23:4022/rtp/225.1.4.87:1116
安徽卫视,http://121.29.215.108:2083/rtp/239.253.92.209:6566
安徽卫视,http://114.254.87.121:8888/rtp/239.3.1.211:8064
安徽卫视,http://111.196.131.68:20000/rtp/239.3.1.211:8064
安徽卫视,http://1.58.66.249:4000/rtp/229.58.190.162:5000
安徽卫视,http://183.165.195.249:7000/rtp/238.1.79.27:4328
安徽卫视,http://183.165.195.249:7000/rtp/238.1.78.150:7072
安徽卫视,http://14.145.179.142:8888/rtp/239.77.0.183:5146
重庆卫视,http://114.254.87.121:8888/rtp/239.3.1.122:8160
重庆卫视,http://123.118.56.249:8686/rtp/239.3.1.122:8160
重庆卫视,http://219.156.83.23:4022/rtp/225.1.4.157:1308
重庆卫视,http://121.29.215.108:2083/rtp/239.253.92.10:6053
重庆卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.75:11590
重庆卫视,http://14.145.179.142:8888/rtp/239.77.1.162:5146
重庆卫视,http://219.156.115.12:4022/rtp/225.1.4.157:1308
重庆卫视,http://183.165.195.249:7000/rtp/238.1.78.31:6176
重庆卫视,http://116.2.162.109:4010/rtp/232.0.0.186:1234
重庆卫视,http://61.191.144.238:5800/rtp/238.1.78.31:6176
东方卫视,http://107.150.60.122/live/dfwshd.m3u8
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
东方卫视,http://123.118.56.249:8686/rtp/239.3.1.136:8032
东方卫视,http://219.156.83.23:4022/rtp/225.1.4.85:1114
东方卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.86:10510
东方卫视,http://114.254.87.121:8888/rtp/239.3.1.136:8032
东方卫视,http://219.156.115.12:4022/rtp/225.1.4.85:1114
东方卫视,http://121.29.215.108:2083/rtp/239.253.92.89:8019
东方卫视,http://1.58.66.249:4000/rtp/229.58.190.54:5000
东方卫视,http://116.2.162.109:4010/rtp/232.0.0.122:1234
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://114.254.87.121:8888/rtp/239.3.1.156:8148
东南卫视,http://219.156.83.23:4022/rtp/225.1.4.228:1274
东南卫视,http://121.29.215.108:2083/rtp/239.253.92.201:6146
东南卫视,http://1.58.66.249:4000/rtp/229.58.190.168:5000
东南卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.226:11470
东南卫视,http://183.164.37.17:4022/rtp/238.1.78.22:6104
东南卫视,http://14.145.179.142:8888/rtp/239.77.1.104:5146
东南卫视,http://183.165.195.249:7000/rtp/238.1.78.22:6104
东南卫视,http://61.191.144.238:5800/rtp/238.1.78.22:6104
河南卫视,http://123.207.224.130:123/henan/henan.php
河南卫视,http://123.207.224.130:123/henan/henan.php?id=hnws
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://219.156.83.23:4022/rtp/225.1.4.98:1127
河南卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.99:10588
河南卫视,http://60.4.30.55:8077/rtp/239.253.92.137:6144
河南卫视,http://121.29.215.108:2083/rtp/239.253.92.137:6144
河南卫视,http://219.156.115.12:4022/rtp/225.1.4.98:1127
河南卫视,http://183.164.37.17:4022/rtp/238.1.79.65:4632
江苏卫视,http://123.118.56.249:8686/rtp/239.3.1.135:8028
江苏卫视,http://121.29.215.108:2083/rtp/239.253.92.88:8018
江苏卫视,http://219.156.83.23:4022/rtp/225.1.4.83:1112
江苏卫视,http://1.58.66.249:4000/rtp/229.58.190.37:5000
江苏卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.84:10498
江苏卫视,http://114.254.87.121:8888/rtp/239.3.1.135:8028
江苏卫视,http://183.164.37.17:4022/rtp/238.1.78.165:7192
江苏卫视,http://61.191.144.238:5800/rtp/238.1.78.165:7192
江苏卫视,http://116.2.162.109:4010/rtp/232.0.0.116:1234
江苏卫视,http://183.165.195.249:7000/rtp/238.1.78.165:7192
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://114.254.87.121:8888/rtp/239.3.1.209:8052
山东卫视,http://123.118.56.249:8686/rtp/239.3.1.209:8052
山东卫视,http://219.156.83.23:4022/rtp/225.1.4.88:1117
山东卫视,http://121.29.215.108:2083/rtp/239.253.92.207:8109
山东卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.89:10528
山东卫视,http://183.164.37.17:4022/rtp/238.1.78.169:7224
山东卫视,http://1.58.66.249:4000/rtp/229.58.190.160:5000
山东卫视,http://111.196.131.68:20000/rtp/239.3.1.209:8052
山东卫视,http://183.165.195.249:7000/rtp/238.1.78.169:7224
四川卫视,https://iptv.catvod.com/catvod?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86&line=2
四川卫视,https://iptv.catvod.com/catvod?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86&line=3
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
四川卫视,https://iptv.catvod.com/catvod?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86&line=1
四川卫视,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001690/index.m3u8?streamid=401bf692a1a8b91298f26077d53316d6&streamkey=0bKBhLQXZpbdLfnJtHeIv3eieuGyrEEeNqyvzRCSRSCqs193VuUbmVUE5aodop0npzGwC8hbmN0F0NY5vcmjAg84IHS5WVRV6qWOjmQZVbbjTbV3HqPCDaExG27zC&token=1775753857-d81f3851a1720bc1-0-e40ae8788e6f2d25c955a6a331b76a83
四川卫视,http://219.156.83.23:4022/rtp/225.1.4.151:1306
四川卫视,http://121.29.215.108:2083/rtp/239.253.92.16:6043
四川卫视,http://1.58.66.249:4000/rtp/229.58.190.38:5000
四川卫视,http://14.145.179.142:8888/rtp/239.77.0.159:5146
四川卫视,http://116.2.162.109:4010/rtp/232.0.0.185:1234
天津卫视,https://live.264788.xyz/channel/tianjinweishi?streamid=d30a60392735d9a6ff2b72630d81c5d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
天津卫视,http://114.254.87.121:8888/rtp/239.3.1.141:1234
天津卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.87:10516
天津卫视,http://121.29.215.108:2083/rtp/239.253.92.91:8021
天津卫视,http://219.156.83.23:4022/rtp/225.1.4.86:1115
天津卫视,http://123.118.56.249:8686/rtp/239.3.1.141:1234
天津卫视,http://111.196.131.68:20000/rtp/239.3.1.141:1234
天津卫视,http://116.2.162.109:4010/rtp/232.0.0.125:1234
天津卫视,http://14.145.179.142:8888/rtp/239.77.1.141:5146
天津卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.87:10516
广东新闻,https://hls-gateway.vpstv.net/streams/708873.m3u8
广东新闻,https://mgev.188766.xyz/?migutoken=89c3e453070d149eb57d41dc7761534f&id=gd_gdxw&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=46d24f053ba9141d6d82635de01fdc9c&id=gd_gdxw&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=e69da4f495b6b2b7d0fff00dfca4face&id=gd_gdxw&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=70e6bbe8f0410d17697114033f8c6a03&id=gd_gdxw&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=245e51657c2f7d45b4cff7f550f1c354&id=gd_gdxw&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=0e8dceb9142db9989b35feb1ea2c76e6&id=gd_gdxw&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=a7cf1e39263444908985e8d44d5799e5&id=gd_gdxw&type=sz
广东新闻,https://mgev.188766.xyz/?migutoken=68c4241a289909896d65bcfd662c04ff&id=gd_gdxw&type=sz
广东新闻,https://hk.188766.xyz/?migutoken=a2d7c057cfbaf0704896077e502563eb&id=gd_gdxw&type=sz
广州综合,http://14.145.179.142:8888/rtp/239.253.43.71:5146
广州综合,http://n1.gzbody.com:85/rtp/239.253.43.71:5146
广州综合,http://iptv.cqshushu.com/gddf.php?id=gzzh&token=a438a27a9ab11996f4a8f848146f2733
广州综合,http://www.3344.uk:8888/rtp/239.253.43.66:5146
广州综合,https://cdn13.178.indevs.in/163189/b13471c5de99d1c7
广州综合,http://iptv.cqshushu.com/gddf.php?id=gzzh&token=5c8e9229d26964074bfdc4de1aacec9f
广州新闻,http://14.145.179.142:8888/rtp/239.253.43.72:5146
广州新闻,http://n1.gzbody.com:85/rtp/239.253.43.72:5146
广州新闻,http://iptv.cqshushu.com/gddf.php?id=gzxw&token=a438a27a9ab11996f4a8f848146f2733
广州新闻,http://www.3344.uk:8888/rtp/239.253.43.67:5146
广州新闻,https://cdn13.178.indevs.in/163189/609602b1e1048784
求索纪录,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226114/index.m3u8
求索纪录,http://eastscreen.tv/ooooo.php
求索纪录,http://eastscreen.tv/ooooo.php?id=qsjl
求索科学,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226115/index.m3u8
金鹰纪实,http://123.118.56.249:8686/rtp/239.3.1.58:8156
金鹰纪实,http://219.156.83.23:4022/rtp/225.1.4.172:1711
金鹰纪实,http://121.29.215.108:2083/rtp/239.253.92.103:6054
金鹰纪实,http://114.254.87.121:8888/rtp/239.3.1.58:8156
金鹰纪实,http://111.196.131.68:20000/rtp/239.3.1.58:8156
金鹰纪实,http://116.2.162.109:4010/rtp/232.0.0.163:1234
金鹰纪实,http://219.156.115.12:4022/rtp/225.1.4.172:1711
金鹰纪实,http://60.4.30.55:8077/rtp/239.253.92.103:6054
金鹰纪实,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226667/1.m3u8
金鹰纪实,https://hls-gateway.vpstv.net/streams/708834.m3u8
